Serial,sequence_ID,sequence_length,telo_density,Telomere_start,Telomere_end,Telomere_length,telo_density_mismatch,Telomere_start_mismatch,Telomere_end_mismatch,Telomere_length_mismatch
1993,9151701e-af98-48e8-9ba2-8715778bd774 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2331 start_time=2025-11-20T22:23:20.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=9151701e-af98-48e8-9ba2-8715778bd774 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7949,0.9314627414903404,92,4439,4348,0.9831351351351352,86,4710,4625
1994,98d95410-3125-4969-94c8-046f999c7749 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1066 start_time=2025-11-20T22:28:25.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=98d95410-3125-4969-94c8-046f999c7749 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5660,0.7478540772532188,2218,3149,932,0.9836749501179032,75,5587,5513
1995,a6aaa555-28fb-417f-b6aa-1476f6f23aa6 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=943 start_time=2025-11-20T20:15:45.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=a6aaa555-28fb-417f-b6aa-1476f6f23aa6 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6587,0.9462268413917758,98,2310,2213,0.9700690713737529,92,2697,2606
1996,6cfa0ae1-564b-426d-bc77-771ab8ffd03a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2478 start_time=2025-11-20T20:20:52.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=6cfa0ae1-564b-426d-bc77-771ab8ffd03a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,9848,0.9967316578383861,89,8961,8873,0.9911820515682553,83,9041,8959
1997,a568a2ec-edd2-4c4c-b27f-29a313c67a73 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1105 start_time=2025-11-20T20:24:22.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=a568a2ec-edd2-4c4c-b27f-29a313c67a73 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2874,0.9928212491026561,88,2873,2786,0.9928366762177651,82,2873,2792
1998,f6db609d-ac10-4916-bdb9-2ea7a76356dd runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2983 start_time=2025-11-20T20:32:07.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f6db609d-ac10-4916-bdb9-2ea7a76356dd basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1537,0.9993060374739764,93,1533,1441,0.9993089149965446,87,1533,1447
1999,01d1bf5f-98ce-44c4-a37d-da77bed62b44 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1341 start_time=2025-11-20T20:33:09.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=01d1bf5f-98ce-44c4-a37d-da77bed62b44 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4231,0.9556886227544911,53,4227,4175,0.9921090387374462,46,4227,4182
2000,606f16be-a48d-4323-ba46-f26dc61ce6df runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2367 start_time=2025-11-20T20:36:37.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=606f16be-a48d-4323-ba46-f26dc61ce6df basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7441,0.9461622408148418,93,5590,5498,0.9876299749013984,87,5664,5578
2001,37d6f8cd-b677-4da4-8eb7-c25498288e04 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1841 start_time=2025-11-20T20:41:08.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=37d6f8cd-b677-4da4-8eb7-c25498288e04 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,32245,0.867535616853592,95,3393,3299,0.9810355207706201,89,3410,3322
2002,cf077425-6200-4daf-a178-bb577f194dc5 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2566 start_time=2025-11-20T20:46:29.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=cf077425-6200-4daf-a178-bb577f194dc5 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6761,0.9246769618657422,87,6432,6346,0.9956567320652988,81,6757,6677
2003,15ef3c10-cf1d-49fd-a3ae-f84cfa9593f5 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2626 start_time=2025-11-20T20:50:47.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=15ef3c10-cf1d-49fd-a3ae-f84cfa9593f5 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,11548,0.9851301115241635,95,6550,6456,0.9925606308585032,89,6809,6721
2004,42b49dd0-75e3-4ea9-8941-34ae4cae5004 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2389 start_time=2025-11-20T20:56:55.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=42b49dd0-75e3-4ea9-8941-34ae4cae5004 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8277,0.9027300303336704,87,5031,4945,0.9770565193060996,81,5441,5361
2005,4420a113-7780-4786-8096-eff777502015 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=915 start_time=2025-11-20T21:02:48.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=4420a113-7780-4786-8096-eff777502015 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7633,0.9998673212153376,97,7633,7537,0.9998674267532812,91,7633,7543
2006,642cd34b-f53a-4920-8d20-5a5cc025d630 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2895 start_time=2025-11-20T21:06:46.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=642cd34b-f53a-4920-8d20-5a5cc025d630 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4597,0.9997778271495223,93,4593,4501,0.9997781229199024,87,4593,4507
2007,9a32d815-6915-423f-a098-a85a85a806bd runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2955 start_time=2025-11-20T21:13:44.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=9a32d815-6915-423f-a098-a85a85a806bd basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,10217,0.9933993399339934,92,1909,1818,0.9792387543252595,86,3264,3179
2008,f0d90933-d5e9-4648-9943-e399a1702627 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2903 start_time=2025-11-20T21:17:20.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f0d90933-d5e9-4648-9943-e399a1702627 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4117,0.9238858287431146,89,4082,3994,0.9913237481408032,83,4116,4034
2009,8f510451-e93e-4176-b5fa-4edf2c81d38e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2116 start_time=2025-11-20T21:23:30.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=8f510451-e93e-4176-b5fa-4edf2c81d38e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7597,0.9982740308019118,66,7597,7532,0.9996022802598435,55,7597,7543
2010,69490453-8be0-4416-80b5-1cf807cc255d runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2161 start_time=2025-11-20T21:28:17.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=69490453-8be0-4416-80b5-1cf807cc255d basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8282,0.978515625,90,8281,8192,0.9982922664064406,84,8281,8198
2011,bab278db-f939-4393-8b0c-ca07104b4f82 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1341 start_time=2025-11-20T21:35:59.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=bab278db-f939-4393-8b0c-ca07104b4f82 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8504,0.9990478457510117,82,8483,8402,0.9990492037081056,76,8489,8414
2012,c8758ab4-539d-4da6-92b6-7c94f4744795 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1168 start_time=2025-11-20T21:47:37.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=c8758ab4-539d-4da6-92b6-7c94f4744795 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3241,0.9914204003813155,91,3237,3147,0.9946083095464637,85,3237,3153
2013,e6847a9e-6ec4-4a96-9ed6-edb6ae8f921f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=938 start_time=2025-11-20T21:52:03.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=e6847a9e-6ec4-4a96-9ed6-edb6ae8f921f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,11727,0.9525674112307555,93,11329,11237,0.9886442441054092,87,11622,11536
2014,bc88a35d-7727-4e5a-be5f-d0c6e47d9a26 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=693 start_time=2025-11-20T21:55:21.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=bc88a35d-7727-4e5a-be5f-d0c6e47d9a26 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1464,0.9552691432903715,88,1406,1319,0.9977358490566037,82,1406,1325
2015,509fdf85-d312-4644-99a2-c12392cf5fa9 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1420 start_time=2025-11-20T22:00:51.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=509fdf85-d312-4644-99a2-c12392cf5fa9 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6895,0.9754375191894381,87,6600,6514,0.9889559711382713,81,6871,6791
2016,19d33810-c925-4a96-8983-72fb2b00ad2b runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1644 start_time=2025-11-20T22:07:59.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=19d33810-c925-4a96-8983-72fb2b00ad2b basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3440,0.9997014034040012,87,3435,3349,0.999702380952381,81,3440,3360
2017,eaf1ffe0-e6b0-4e76-8643-12aed6c59777 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2619 start_time=2025-11-20T22:13:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=eaf1ffe0-e6b0-4e76-8643-12aed6c59777 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2941,0.9996492458786391,86,2936,2851,0.9996498599439776,86,2941,2856
2018,680f563a-4dd7-42d0-a8cb-5a9d9d0d0644 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=420 start_time=2025-11-20T22:20:07.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=680f563a-4dd7-42d0-a8cb-5a9d9d0d0644 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4266,0.9218543046357616,95,3869,3775,0.9821058091286307,89,3944,3856
2019,f5abdeee-fd44-475a-8afe-1b2b883da48c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2478 start_time=2025-11-20T21:30:04.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f5abdeee-fd44-475a-8afe-1b2b883da48c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,66712,0.9672293942403177,86,3106,3021,0.984179637662669,86,4004,3919
2020,f25bb38a-b9e2-4e18-bbc7-82ef179929c9 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2814 start_time=2025-11-20T22:29:29.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f25bb38a-b9e2-4e18-bbc7-82ef179929c9 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6885,0.9656121045392022,95,6637,6543,0.9963219067235545,89,6885,6797
2021,413cfd1b-97c0-4be9-8711-da5447b02128 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2350 start_time=2025-11-20T22:36:24.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=413cfd1b-97c0-4be9-8711-da5447b02128 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3056,0.9407821229050279,88,2772,2685,0.9927785419532325,82,2989,2908
2022,1cbdaa60-915f-454b-abd6-1731e20677a4 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2821 start_time=2025-11-20T22:41:04.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=1cbdaa60-915f-454b-abd6-1731e20677a4 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,10765,0.9811231713072204,95,4332,4238,0.9379503602882305,89,5084,4996
2023,23d0ef60-769a-41a8-97bb-4a771051b377 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2632 start_time=2025-11-20T22:48:12.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=23d0ef60-769a-41a8-97bb-4a771051b377 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1749,0.910617876424715,82,1748,1667,0.9868499701135685,76,1748,1673
2024,68df0615-753b-4077-af65-0e62b9434999 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2388 start_time=2025-11-20T22:54:10.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=68df0615-753b-4077-af65-0e62b9434999 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4400,0.858013716027432,92,4028,3937,0.9819581428915083,86,4242,4157
2025,bbb7730d-845a-4396-bf09-4d018036a18f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=197 start_time=2025-11-20T23:01:09.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=bbb7730d-845a-4396-bf09-4d018036a18f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8201,0.9992592592592593,97,8196,8100,0.9992602638392307,91,8201,8111
2026,5dfbdb80-5a86-44d4-87f9-00d85e21c541 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1821 start_time=2025-11-20T23:06:27.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=5dfbdb80-5a86-44d4-87f9-00d85e21c541 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,10341,0.6874753062030818,1498,4028,2531,0.829971181556196,75,5626,5552
2027,5c55f8e9-c18e-4b86-936a-e3ba58d29235 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1365 start_time=2025-11-20T23:12:28.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=5c55f8e9-c18e-4b86-936a-e3ba58d29235 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,80509,0.9652996845425867,95,6434,6340,0.987595277238081,89,6779,6691
2028,fd5d3c04-70f0-442d-ba51-375256af72b6 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=680 start_time=2025-11-20T23:24:26.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=fd5d3c04-70f0-442d-ba51-375256af72b6 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4993,0.9272049689440994,87,4111,4025,0.97780925401322,81,4316,4236
2029,5580202c-9c5d-4f5f-abe1-12ce011c03ee runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1124 start_time=2025-11-20T23:30:31.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=5580202c-9c5d-4f5f-abe1-12ce011c03ee basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4166,0.9980401763841255,81,4162,4082,0.9995107632093934,75,4162,4088
2030,ac3f2d07-0f85-40c5-880e-4b2f944297c9 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2133 start_time=2025-11-20T23:40:53.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ac3f2d07-0f85-40c5-880e-4b2f944297c9 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8933,0.9520624303232998,92,5473,5382,0.9899671337138903,86,5866,5781
2031,f785863a-b90d-46a8-941a-ea0428688e0a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1063 start_time=2025-11-20T23:47:21.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f785863a-b90d-46a8-941a-ea0428688e0a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8561,0.9243896657975824,84,8521,8438,0.9966863905325444,78,8527,8450
2032,5eacf9e6-19b2-43bc-b747-2f6d4e6f7280 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2187 start_time=2025-11-20T23:54:21.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=5eacf9e6-19b2-43bc-b747-2f6d4e6f7280 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4904,0.9690023443605106,90,3928,3839,0.9803828882060979,84,4314,4231
2033,534d7f78-aab3-490f-b780-c6ce7ca0ad3b runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2133 start_time=2025-11-21T00:01:28.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=534d7f78-aab3-490f-b780-c6ce7ca0ad3b basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,39210,0.9288532172493539,95,7445,7351,0.9964636542239685,89,7723,7635
2034,4957ec1c-6056-400f-be44-768f483e4689 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=652 start_time=2025-11-21T00:16:19.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=4957ec1c-6056-400f-be44-768f483e4689 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,24824,0.9182836840666849,89,3747,3659,0.968141592920354,83,4037,3955
2035,6f7a0337-c439-44ed-bb53-fe452b782417 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=393 start_time=2025-11-21T00:23:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=6f7a0337-c439-44ed-bb53-fe452b782417 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8893,0.9758951556283642,83,8628,8546,0.9898559077809799,77,8751,8675
2036,fddcd5af-a1ad-4a90-8091-cf33fd9ef8ef runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=406 start_time=2025-11-21T00:30:15.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=fddcd5af-a1ad-4a90-8091-cf33fd9ef8ef basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,12163,0.9804511278195489,116,12085,11970,0.9932091097308489,85,12159,12075
2037,f22a8f77-9793-43c1-a536-e35a40152d6c runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1903 start_time=2025-11-21T00:34:45.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f22a8f77-9793-43c1-a536-e35a40152d6c basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4993,0.9781659388646288,87,4208,4122,0.9835097719869706,81,4992,4912
2038,124998c1-7af1-441c-8031-af0dfecda7f3 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1966 start_time=2025-11-21T00:37:11.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=124998c1-7af1-441c-8031-af0dfecda7f3 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,36054,0.9650092081031307,93,6608,6516,0.9852177387135438,87,7595,7509
